video_title,channel,comment_text,author,language,sentiment_scores,region,sentiment,sentiment_label,sentiment_positive,sentiment_negative,sentiment_neutral
Why Haryana Was Separated from Punjab? | History & Reasons for Separation Explained | StudyIQ IAS,StudyIQ IAS,"बावर्ची को बावर्ची ही बोलेगा ना 😂😂😂
कर तो वही रहा है। बावर्ची लूंढिया।",@खेतलाण-हिन्दू-जाट-अमन-सांगवान,English,"{'compound': 0.0, 'positive': 0.0, 'negative': 0.0, 'neutral': 1.0, 'sentiment': 'neutral'}",All India,0,neutral,0,0,1
Why Haryana Was Separated from Punjab? | History & Reasons for Separation Explained | StudyIQ IAS,StudyIQ IAS,"Bhai Ji eh dev dasi Pratha da Result ,es nal matha na maroon, enu marvun di aadit aa",@PardeepSingh-kt2vp,Estonian,"{'compound': 0.0, 'positive': 0, 'negative': 0, 'neutral': 1.0, 'subjectivity': 0.0, 'sentiment': 'neutral'}",Unknown Region,0,neutral,0,0,1
Why Haryana Was Separated from Punjab? | History & Reasons for Separation Explained | StudyIQ IAS,StudyIQ IAS,"जय हरियाणा ❤ 
जय हरियाणवी ❤
   राम राम 🙏🏻🙏🏻",@aakashrajput1690,English,"{'compound': 0.0, 'positive': 0.0, 'negative': 0.0, 'neutral': 1.0, 'sentiment': 'neutral'}",All India,0,neutral,0,0,1
Why Haryana Was Separated from Punjab? | History & Reasons for Separation Explained | StudyIQ IAS,StudyIQ IAS,tu bamanwad ka ghulam bna re,@dada2000-p3h,Somali,"{'compound': 0.0, 'positive': 0, 'negative': 0, 'neutral': 1.0, 'subjectivity': 0.0, 'sentiment': 'neutral'}",Unknown Region,0,neutral,0,0,1
Why Haryana Was Separated from Punjab? | History & Reasons for Separation Explained | StudyIQ IAS,StudyIQ IAS,"​@dada2000-p3h tu khalistaani da tattuuu aehe .,.....🤪🤪🤪🤪",@kishanchoudhary1419,Pl,"{'compound': 0.0, 'positive': 0, 'negative': 0, 'neutral': 1.0, 'subjectivity': 0.0, 'sentiment': 'neutral'}",Unknown Region,0,neutral,0,0,1
Why Haryana Was Separated from Punjab? | History & Reasons for Separation Explained | StudyIQ IAS,StudyIQ IAS,"​​@dada2000-p3h
फेर के होग्या😂आपणे धर्म नै छोड़ दें के।
थारे की ढाळ टोप्पा छिलवा ले के। कटवे। ना तो गुरुजी  के टट्टे ठाण लाग ज्यावैं के पंजाबियां की ढाळ।",@खेतलाण-हिन्दू-जाट-अमन-सांगवान,Hindi,"{'compound': 0.0, 'positive': 0, 'negative': 0, 'neutral': 1.0, 'subjectivity': 0.0, 'sentiment': 'neutral'}",Uttar Pradesh,0,neutral,0,0,1
Why Haryana Was Separated from Punjab? | History & Reasons for Separation Explained | StudyIQ IAS,StudyIQ IAS,राम राम। जिला : बाहरी उत्तरी-पश्चिमी दिल्ली से सोनीपतिया।,@खेतलाण-हिन्दू-जाट-अमन-सांगवान,Nepali,"{'compound': 0.0, 'positive': 0, 'negative': 0, 'neutral': 1.0, 'subjectivity': 0.0, 'sentiment': 'neutral'}",Sikkim,0,neutral,0,0,1
Why Haryana Was Separated from Punjab? | History & Reasons for Separation Explained | StudyIQ IAS,StudyIQ IAS,"​​@dada2000-p3hfollowers of k2a,you",@nirobনিরব,English,"{'compound': 0.0, 'positive': 0.0, 'negative': 0.0, 'neutral': 1.0, 'sentiment': 'neutral'}",All India,0,neutral,0,0,1
Why Haryana Was Separated from Punjab? | History & Reasons for Separation Explained | StudyIQ IAS,StudyIQ IAS,"i feel surprised that in independent india golden temple was attacked 2 times , even when govt have other options too it shows how india hate sikhs and punjab",@singhking7668,English,"{'compound': -0.7003, 'positive': 0.055, 'negative': 0.194, 'neutral': 0.751, 'sentiment': 'negative'}",All India,-0.7003,negative,0.055,0.194,0.751
Why Haryana Was Separated from Punjab? | History & Reasons for Separation Explained | StudyIQ IAS,StudyIQ IAS,Britishers merged the area of present-day Haryana into Punjab in 1858 as a political punishment after the first Indian war of independence 1857,@Rahul_Dagar_008,English,"{'compound': -0.7964, 'positive': 0.0, 'negative': 0.244, 'neutral': 0.756, 'sentiment': 'negative'}",All India,-0.7964,negative,0,0.244,0.756
Why Haryana Was Separated from Punjab? | History & Reasons for Separation Explained | StudyIQ IAS,StudyIQ IAS,Not true,@balkaransidhu5334,Vi,"{'compound': -0.175, 'positive': 0, 'negative': 0.175, 'neutral': 0.825, 'subjectivity': 0.65, 'sentiment': 'negative'}",Unknown Region,-0.175,negative,0,0.175,0.825
Why Haryana Was Separated from Punjab? | History & Reasons for Separation Explained | StudyIQ IAS,StudyIQ IAS,"@balkaransidhu5334its true,go and search",@aryanbattan8950,English,"{'compound': 0.0, 'positive': 0.0, 'negative': 0.0, 'neutral': 1.0, 'sentiment': 'neutral'}",All India,0,neutral,0,0,1
Why Haryana Was Separated from Punjab? | History & Reasons for Separation Explained | StudyIQ IAS,StudyIQ IAS,​@balkaransidhu5334 yes true,@AyushPal124,Somali,"{'compound': 0.35, 'positive': 0.35, 'negative': 0, 'neutral': 0.65, 'subjectivity': 0.65, 'sentiment': 'positive'}",Unknown Region,0.35,positive,0.35,0,0.65
Why Haryana Was Separated from Punjab? | History & Reasons for Separation Explained | StudyIQ IAS,StudyIQ IAS,You are wrong it's your....,@manvirsingh7405,English,"{'compound': -0.4767, 'positive': 0.0, 'negative': 0.383, 'neutral': 0.617, 'sentiment': 'negative'}",All India,-0.4767,negative,0,0.383,0.617
Why Haryana Was Separated from Punjab? | History & Reasons for Separation Explained | StudyIQ IAS,StudyIQ IAS,@manvirsingh7405how many sikh princely states were in present Haryana??  It’s false Arya samaji propaganda to divide Punjab,@balkaransidhu5334,English,"{'compound': -0.3313, 'positive': 0.0, 'negative': 0.122, 'neutral': 0.878, 'sentiment': 'negative'}",All India,-0.3313,negative,0,0.122,0.878
Why Haryana Was Separated from Punjab? | History & Reasons for Separation Explained | StudyIQ IAS,StudyIQ IAS,ਲਾਲਾ ਜਗਤ ਨਾਰਾਇਣ ਵੀ ਪੰਜਾਬੀ ਪ੍ਰਤੀ ਕਾਫੀ ਜੈਹਰ ਉਗਲਦਾ ਸੀ ਆਪਣੇ ਅਖਬਾਰ ਵਿੱਚ।,@hardeepchaudhary893,Punjabi,"{'compound': 0.0, 'positive': 0, 'negative': 0, 'neutral': 1.0, 'subjectivity': 0.0, 'sentiment': 'neutral'}",Punjab,0,neutral,0,0,1
Why Haryana Was Separated from Punjab? | History & Reasons for Separation Explained | StudyIQ IAS,StudyIQ IAS,ਪੰਜਾਬੀ ਭਾਸ਼ਾ ਨੂੰ ਲੈ ਕੇ ਰਾਇਸ਼ੁਮਾਰੀ ਵਿੱਚ ਪੰਜਾਬੀ ਹਿੰਦੂਆ ਨੇ ਆਪਣੀ ਭਾਸ਼ਾ ਹਿੰਦੀ ਲਿਖਵਾਈ ਸੀ।,@hardeepchaudhary893,Punjabi,"{'compound': 0.0, 'positive': 0, 'negative': 0, 'neutral': 1.0, 'subjectivity': 0.0, 'sentiment': 'neutral'}",Punjab,0,neutral,0,0,1
Why Haryana Was Separated from Punjab? | History & Reasons for Separation Explained | StudyIQ IAS,StudyIQ IAS,Bro write this in English so the others can read it,@rengokusingh,English,"{'compound': 0.0, 'positive': 0.0, 'negative': 0.0, 'neutral': 1.0, 'sentiment': 'neutral'}",All India,0,neutral,0,0,1
Why Haryana Was Separated from Punjab? | History & Reasons for Separation Explained | StudyIQ IAS,StudyIQ IAS,Sikh wanted to create a sikh majority state,@AshishSharma-bj8hh,English,"{'compound': 0.2732, 'positive': 0.231, 'negative': 0.0, 'neutral': 0.769, 'sentiment': 'positive'}",All India,0.2732,positive,0.231,0,0.769
Why Haryana Was Separated from Punjab? | History & Reasons for Separation Explained | StudyIQ IAS,StudyIQ IAS,"The himachali dialects are completely different and haryanvi language is also very different from punjabi. If you listen to himachalis speaking mandyali, you will not be able to understand. Dogari is the only pahadi language that is easy to understand. Haryanvi is very similar to hindi and rajasthani. Punjabi is a unique language.",@Siren213,English,"{'compound': 0.4404, 'positive': 0.053, 'negative': 0.0, 'neutral': 0.947, 'sentiment': 'positive'}",All India,0.4404,positive,0.053,0,0.947
Why Haryana Was Separated from Punjab? | History & Reasons for Separation Explained | StudyIQ IAS,StudyIQ IAS,"​@Siren213bro he is taking about the Hindus who were living in the current part of Punjab evening in Amritsar sahib, patiala, ludhiana.",@rengokusingh,English,"{'compound': 0.0, 'positive': 0.0, 'negative': 0.0, 'neutral': 1.0, 'sentiment': 'neutral'}",All India,0,neutral,0,0,1
Why Haryana Was Separated from Punjab? | History & Reasons for Separation Explained | StudyIQ IAS,StudyIQ IAS,​​@rengokusinghਪੰਜਾਬ ਵਿੱਚ ਰਹਿੰਦੇ ਹਿੰਦੂ ਤੇ ਮੋਮਨ ਪੰਜਾਬੀ ਹਿੰਦੂ ਤੇ ਮੋਮਨ ਹਨ। ਪਰ ਉਹ ਆਪਣੇ ਆਪ ਨੂੰ ਪੰਜਾਬੀ ਕਹਾ ਕੇ ਰਾਜੀ ਨਹੀਂ ਹਨ।,@hardeepchaudhary893,Punjabi,"{'compound': 0.0, 'positive': 0, 'negative': 0, 'neutral': 1.0, 'subjectivity': 0.0, 'sentiment': 'neutral'}",Punjab,0,neutral,0,0,1
Why Haryana Was Separated from Punjab? | History & Reasons for Separation Explained | StudyIQ IAS,StudyIQ IAS,We will again unite united Punjab,@parvindersingh7598,English,"{'compound': 0.4215, 'positive': 0.359, 'negative': 0.0, 'neutral': 0.641, 'sentiment': 'positive'}",All India,0.4215,positive,0.359,0,0.641
Why Haryana Was Separated from Punjab? | History & Reasons for Separation Explained | StudyIQ IAS,StudyIQ IAS,1000 वर्ष पहले वाला पंजाब बनाना है अब । जो कभी था ही नहीं ।,@ManuBharti-m6g,Hindi,"{'compound': 0.0, 'positive': 0, 'negative': 0, 'neutral': 1.0, 'subjectivity': 0.0, 'sentiment': 'neutral'}",Uttar Pradesh,0,neutral,0,0,1
Why Haryana Was Separated from Punjab? | History & Reasons for Separation Explained | StudyIQ IAS,StudyIQ IAS,​@ManuBharti-m6gHistory Pado kabhi... Punjab to Bharat se bhi purana hai😂😂😂 kya knowledge hai tumhari,@rajan7736,English,"{'compound': 0.0, 'positive': 0.0, 'negative': 0.0, 'neutral': 1.0, 'sentiment': 'neutral'}",All India,0,neutral,0,0,1
Why Haryana Was Separated from Punjab? | History & Reasons for Separation Explained | StudyIQ IAS,StudyIQ IAS,​@rajan7736 tumhari knowledge pr jrur clap Banta h 😂😂😂,@R.psingh2402,English,"{'compound': 0.0, 'positive': 0.0, 'negative': 0.0, 'neutral': 1.0, 'sentiment': 'neutral'}",All India,0,neutral,0,0,1
Why Haryana Was Separated from Punjab? | History & Reasons for Separation Explained | StudyIQ IAS,StudyIQ IAS,Bhai jab tak Punjabi victim mentality SE bahar nhi aate tab tak unite hoke kya hi fayda .,@R.psingh2402,Indonesian,"{'compound': -0.07500000000000001, 'positive': 0, 'negative': 0.07500000000000001, 'neutral': 0.925, 'subjectivity': 0.05, 'sentiment': 'negative'}",Unknown Region,-0.075,negative,0,0.075,0.925
Why Haryana Was Separated from Punjab? | History & Reasons for Separation Explained | StudyIQ IAS,StudyIQ IAS,"​@rajan7736इतिहास पढ़ा है इसलिए बोल रहा हूं जिस तरह से लोग आजकल पंजाब को भारत से अलग समझने और दिखाने का प्रयास कर रहे हैं उन्हें ये पता होना चाहिए पंजाब भारत ही है , और पंजाब सिखों का नहीं हिंदुओं  का है । जिनमें सिख भी आते हैं । कुछ वर्ष पहले तो सिख भी नहीं थे क्या उससे पहले का समय चाहिए ??",@ManuBharti-m6g,Hindi,"{'compound': 0.0, 'positive': 0, 'negative': 0, 'neutral': 1.0, 'subjectivity': 0.0, 'sentiment': 'neutral'}",Uttar Pradesh,0,neutral,0,0,1
Why Haryana Was Separated from Punjab? | History & Reasons for Separation Explained | StudyIQ IAS,StudyIQ IAS,Haryana toh kbhi panjab ka part hi nhi tha,@ramhanu012,Indonesian,"{'compound': 0.0, 'positive': 0, 'negative': 0, 'neutral': 1.0, 'subjectivity': 0.0, 'sentiment': 'neutral'}",Unknown Region,0,neutral,0,0,1
Why Haryana Was Separated from Punjab? | History & Reasons for Separation Explained | StudyIQ IAS,StudyIQ IAS,Haryana ka wajood he punjab ki partition k bad nikla tha… pehle haryana naam exist he nhi krta tha.. read history,@tellingyoureality,Somali,"{'compound': -0.6999999999999998, 'positive': 0, 'negative': 0.6999999999999998, 'neutral': 0.30000000000000016, 'subjectivity': 0.6666666666666666, 'sentiment': 'negative'}",Unknown Region,-0.7,negative,0,0.7,0.3
Why Haryana Was Separated from Punjab? | History & Reasons for Separation Explained | StudyIQ IAS,StudyIQ IAS,@tellingyoureality  haha 🤣🤣🤣,@ramhanu012,English,"{'compound': 0.4588, 'positive': 0.429, 'negative': 0.0, 'neutral': 0.571, 'sentiment': 'positive'}",All India,0.4588,positive,0.429,0,0.571
Why Haryana Was Separated from Punjab? | History & Reasons for Separation Explained | StudyIQ IAS,StudyIQ IAS,​@ramhanu012देख रहा है इसकी बकचोदी,@खेतलाण-हिन्दू-जाट-अमन-सांगवान,Hindi,"{'compound': 0.0, 'positive': 0, 'negative': 0, 'neutral': 1.0, 'subjectivity': 0.0, 'sentiment': 'neutral'}",Uttar Pradesh,0,neutral,0,0,1
Why Haryana Was Separated from Punjab? | History & Reasons for Separation Explained | StudyIQ IAS,StudyIQ IAS,Haryana punjab ka hi part tha yahi reality hai aur agar reality accept kr loge to kya bigad jayega,@RajeshKumar-w1o5j,Indonesian,"{'compound': 0.0, 'positive': 0, 'negative': 0, 'neutral': 1.0, 'subjectivity': 0.0, 'sentiment': 'neutral'}",Unknown Region,0,neutral,0,0,1
Why Haryana Was Separated from Punjab? | History & Reasons for Separation Explained | StudyIQ IAS,StudyIQ IAS,"​@RajeshKumar-w1o5j
नहीं हम हरियाणवी है लूंढिये ठठ्ठेबाज सरदार कोनी।",@खेतलाण-हिन्दू-जाट-अमन-सांगवान,Hindi,"{'compound': 0.0, 'positive': 0, 'negative': 0, 'neutral': 1.0, 'subjectivity': 0.0, 'sentiment': 'neutral'}",Uttar Pradesh,0,neutral,0,0,1
Why Haryana Was Separated from Punjab? | History & Reasons for Separation Explained | StudyIQ IAS,StudyIQ IAS,"Haryana Kabhi Punjab ka Part nahi tha Ye toh britishers ne Merge kia tha
Hamara Haryana toh Shree Hari ke naam se hua hai (Hari ka Ayan)",@VickyRana0001,Indonesian,"{'compound': 0.0, 'positive': 0, 'negative': 0, 'neutral': 1.0, 'subjectivity': 0.0, 'sentiment': 'neutral'}",Unknown Region,0,neutral,0,0,1
Why Haryana Was Separated from Punjab? | History & Reasons for Separation Explained | StudyIQ IAS,StudyIQ IAS,This word was invented after 1966,@parvindersingh7598,English,"{'compound': 0.0, 'positive': 0.0, 'negative': 0.0, 'neutral': 1.0, 'sentiment': 'neutral'}",All India,0,neutral,0,0,1
Why Haryana Was Separated from Punjab? | History & Reasons for Separation Explained | StudyIQ IAS,StudyIQ IAS,@parvindersingh7598 Britishers merged the area of present-day Haryana into Punjab in 1858 as a political punishment after the first Indian war of independence,@Rahul_Dagar_008,English,"{'compound': -0.7964, 'positive': 0.0, 'negative': 0.244, 'neutral': 0.756, 'sentiment': 'negative'}",All India,-0.7964,negative,0,0.244,0.756
Why Haryana Was Separated from Punjab? | History & Reasons for Separation Explained | StudyIQ IAS,StudyIQ IAS,"​@Rahul_Dagar_008british only merged lower haryana , which border delhi or part of ncr, ambala, panchkula, sirsa fatehabad were all part of punjab.",@sehajpalsingh4528,English,"{'compound': -0.296, 'positive': 0.0, 'negative': 0.095, 'neutral': 0.905, 'sentiment': 'negative'}",All India,-0.296,negative,0,0.095,0.905
Why Haryana Was Separated from Punjab? | History & Reasons for Separation Explained | StudyIQ IAS,StudyIQ IAS,"​@Rahul_Dagar_008haryana 1966 me bna h bro 1858me nhi us pehle mughal Maratha sikh british ka raaz rha h 1809 me amritsar treaty hui surjianjan ki treaty 1803me hui amritsar treaty sikh and british hui 
Surjianjan treaty british and Maratha ke bich hui us time haryana nhi tha jiske paas raaz hota wo chahe apna border jaha marji bnaye",@anmollamba2782,English,"{'compound': 0.0, 'positive': 0.0, 'negative': 0.0, 'neutral': 1.0, 'sentiment': 'neutral'}",All India,0,neutral,0,0,1
Why Haryana Was Separated from Punjab? | History & Reasons for Separation Explained | StudyIQ IAS,StudyIQ IAS,"​@parvindersingh7598tu rply toh kr haryana ka jikar toh geeta mai bohot phele ka h 
Punjab se bhi phele ka",@Karam.x.y,Indonesian,"{'compound': 0.0, 'positive': 0, 'negative': 0, 'neutral': 1.0, 'subjectivity': 0.0, 'sentiment': 'neutral'}",Unknown Region,0,neutral,0,0,1
Why Haryana Was Separated from Punjab? | History & Reasons for Separation Explained | StudyIQ IAS,StudyIQ IAS,"Haryana was never the part of the punjab. It was the British who merged both. Punjab and Haryana are very different in language, food and clothes too.",@YadavSumit07,English,"{'compound': 0.0, 'positive': 0.0, 'negative': 0.0, 'neutral': 1.0, 'sentiment': 'neutral'}",All India,0,neutral,0,0,1
Why Haryana Was Separated from Punjab? | History & Reasons for Separation Explained | StudyIQ IAS,StudyIQ IAS,Haryana was the part of Sikkim,@parvindersingh7598,English,"{'compound': 0.0, 'positive': 0.0, 'negative': 0.0, 'neutral': 1.0, 'sentiment': 'neutral'}",All India,0,neutral,0,0,1
